external_id,created_at,total,customer_id,is_repeat,utm_campaign
seed-order-0677,2026-08-12T00:19:09Z,35.33,seed-customer-0661,false,meta_prospecting
seed-order-1077,2026-08-30T10:40:43Z,33.84,seed-customer-0006,false,meta_retargeting
seed-order-1025,2026-08-23T08:02:38Z,27.22,seed-customer-0304,false,
seed-order-0044,2026-08-12T07:49:17Z,27.83,seed-customer-0212,true,meta_retargeting
seed-order-0967,2026-08-14T11:12:09Z,44.6,seed-customer-0038,false,meta_prospecting
seed-order-0717,2026-08-03T04:37:00Z,21.43,seed-customer-0795,false,meta_retargeting
seed-order-1125,2026-08-10T15:02:39Z,33.77,seed-customer-0306,false,meta_prospecting
seed-order-0836,2026-08-14T07:40:15Z,32.7,seed-customer-0466,false,meta_retargeting
seed-order-1257,2026-08-03T19:01:47Z,39.09,seed-customer-0349,false,
seed-order-0212,2026-08-07T16:08:19Z,43.6,seed-customer-0551,true,meta_prospecting
seed-order-1209,2026-08-22T04:02:01Z,47.27,seed-customer-0254,false,google_brand_search
seed-order-0182,2026-08-05T11:23:55Z,24.42,seed-customer-0579,true,meta_prospecting
seed-order-1038,2026-08-01T13:47:21Z,22.34,seed-customer-0122,false,meta_prospecting
seed-order-0303,2026-08-24T08:12:07Z,37.63,seed-customer-0240,false,meta_prospecting
seed-order-1063,2026-08-16T09:05:40Z,34.15,seed-customer-0111,false,klaviyo_welcome_flow
seed-order-0448,2026-08-08T16:13:42Z,43.79,seed-customer-0151,false,meta_retargeting
seed-order-1022,2026-08-29T15:51:00Z,40.68,seed-customer-0019,false,google_brand_search
seed-order-0510,2026-08-21T10:34:49Z,25.65,seed-customer-0866,false,
seed-order-1130,2026-08-25T21:13:26Z,34.63,seed-customer-0939,false,google_brand_search
seed-order-0440,2026-08-18T07:34:24Z,39.02,seed-customer-0199,false,
seed-order-0703,2026-08-23T06:38:17Z,41.83,seed-customer-0034,false,meta_retargeting
seed-order-1088,2026-08-16T16:39:00Z,29.21,seed-customer-0425,false,klaviyo_welcome_flow
seed-order-0250,2026-08-04T17:40:54Z,29.4,seed-customer-0975,true,meta_retargeting
seed-order-0650,2026-08-12T22:54:35Z,32.5,seed-customer-0600,false,meta_prospecting
seed-order-0189,2026-08-15T23:57:18Z,24.16,seed-customer-0286,true,klaviyo_welcome_flow
seed-order-0988,2026-08-12T12:19:53Z,27.85,seed-customer-0472,false,google_brand_search
seed-order-0428,2026-08-21T23:36:27Z,17.99,seed-customer-0282,false,meta_prospecting
seed-order-0663,2026-08-27T11:13:00Z,41.51,seed-customer-0450,false,
seed-order-0560,2026-08-20T04:31:47Z,34.15,seed-customer-0945,false,meta_prospecting
seed-order-1121,2026-08-25T07:57:31Z,36.83,seed-customer-0450,false,google_brand_search
seed-order-1019,2026-08-15T02:52:18Z,39.79,seed-customer-0780,false,meta_prospecting
seed-order-1245,2026-08-30T14:01:13Z,34.05,seed-customer-0712,false,meta_prospecting
seed-order-1026,2026-08-26T21:26:06Z,34.97,seed-customer-0169,false,
seed-order-0408,2026-08-16T20:23:16Z,30.75,seed-customer-0165,false,meta_prospecting
seed-order-1225,2026-08-09T19:18:30Z,36.68,seed-customer-0914,false,klaviyo_welcome_flow
seed-order-0672,2026-08-15T23:26:45Z,44.01,seed-customer-0066,false,
seed-order-0614,2026-08-15T20:18:35Z,39.29,seed-customer-0543,false,meta_prospecting
seed-order-0732,2026-08-22T05:51:20Z,35.64,seed-customer-0399,false,meta_prospecting
seed-order-0966,2026-08-23T16:24:04Z,30.97,seed-customer-0313,false,google_brand_search
seed-order-1058,2026-08-24T05:40:19Z,32.56,seed-customer-0530,false,meta_retargeting
seed-order-0159,2026-08-30T00:49:25Z,27.75,seed-customer-0375,true,meta_prospecting
seed-order-1270,2026-08-29T08:53:27Z,39.85,seed-customer-0184,false,meta_retargeting
seed-order-0861,2026-08-20T13:53:57Z,31.67,seed-customer-0446,false,meta_prospecting
seed-order-0883,2026-08-29T14:03:26Z,23.06,seed-customer-0209,false,meta_prospecting
seed-order-0425,2026-08-07T07:09:38Z,25.1,seed-customer-0068,false,google_brand_search
seed-order-1076,2026-08-04T09:29:18Z,29.26,seed-customer-0554,false,klaviyo_welcome_flow
seed-order-1230,2026-08-04T09:38:03Z,37.27,seed-customer-0748,false,
seed-order-0170,2026-08-03T17:15:07Z,26.0,seed-customer-0386,true,klaviyo_welcome_flow
seed-order-0133,2026-08-09T09:52:08Z,40.17,seed-customer-0993,true,meta_prospecting
seed-order-0019,2026-08-01T15:45:28Z,24.9,seed-customer-0844,true,google_brand_search
seed-order-0316,2026-08-04T07:00:01Z,12.45,seed-customer-0569,false,meta_prospecting
seed-order-1107,2026-08-24T14:58:33Z,33.48,seed-customer-0575,false,klaviyo_welcome_flow
seed-order-0591,2026-08-13T06:31:49Z,38.53,seed-customer-0753,false,meta_retargeting
seed-order-1119,2026-08-26T07:46:55Z,36.51,seed-customer-0025,false,
seed-order-0869,2026-08-06T10:47:21Z,16.81,seed-customer-1008,false,meta_retargeting
seed-order-0910,2026-08-09T02:39:47Z,31.69,seed-customer-0380,false,meta_prospecting
seed-order-0389,2026-08-01T06:01:31Z,46.11,seed-customer-0674,false,klaviyo_welcome_flow
seed-order-0139,2026-08-25T09:48:02Z,48.53,seed-customer-0604,true,meta_retargeting
seed-order-0056,2026-08-21T15:10:40Z,8,seed-customer-0023,true,meta_prospecting
seed-order-0857,2026-08-24T10:21:26Z,25.69,seed-customer-1005,false,klaviyo_welcome_flow
seed-order-0083,2026-08-28T07:44:49Z,30.27,seed-customer-0944,true,
seed-order-0613,2026-08-20T11:45:17Z,24.48,seed-customer-0591,false,google_brand_search
seed-order-0465,2026-08-24T23:19:31Z,40.05,seed-customer-0272,false,meta_prospecting
seed-order-0583,2026-08-01T11:46:15Z,39.79,seed-customer-0321,false,meta_prospecting
seed-order-1023,2026-08-07T18:30:03Z,17.44,seed-customer-0597,false,
seed-order-0674,2026-08-10T16:19:18Z,19.75,seed-customer-0445,false,meta_prospecting
seed-order-1214,2026-08-15T15:31:55Z,27.75,seed-customer-0828,false,meta_retargeting
seed-order-0299,2026-08-25T09:22:11Z,28.74,seed-customer-0595,false,meta_prospecting
seed-order-0607,2026-08-27T09:27:44Z,29.5,seed-customer-0706,false,meta_prospecting
seed-order-0102,2026-08-10T09:13:42Z,33.3,seed-customer-0495,true,meta_retargeting
seed-order-0273,2026-08-05T04:40:52Z,24.84,seed-customer-0448,true,
seed-order-0493,2026-08-03T19:15:29Z,34.79,seed-customer-0304,false,klaviyo_welcome_flow
seed-order-0983,2026-08-24T12:39:10Z,44.18,seed-customer-0960,false,klaviyo_welcome_flow
seed-order-0615,2026-08-29T00:32:23Z,44.72,seed-customer-0374,false,meta_prospecting
seed-order-0685,2026-08-17T13:07:22Z,34.63,seed-customer-0711,false,google_brand_search
seed-order-0551,2026-08-17T11:42:13Z,34.84,seed-customer-0480,false,google_brand_search
seed-order-0948,2026-08-01T12:32:45Z,12.69,seed-customer-0870,false,meta_prospecting
seed-order-0815,2026-08-22T23:22:13Z,27.95,seed-customer-0160,false,
seed-order-0006,2026-08-07T07:09:21Z,33.29,seed-customer-0893,true,google_brand_search
seed-order-1037,2026-08-09T15:15:48Z,35.02,seed-customer-0836,false,meta_prospecting
seed-order-0364,2026-08-18T09:45:02Z,36.6,seed-customer-0036,false,google_brand_search
seed-order-0109,2026-08-28T02:23:30Z,26.86,seed-customer-0844,true,
seed-order-1049,2026-08-18T22:48:13Z,32.5,seed-customer-0906,false,meta_prospecting
seed-order-0540,2026-08-19T07:32:31Z,36.6,seed-customer-0085,false,meta_prospecting
seed-order-0241,2026-08-26T09:04:31Z,37.12,seed-customer-0640,true,meta_retargeting
seed-order-0317,2026-08-25T22:35:17Z,29.11,seed-customer-0066,false,klaviyo_welcome_flow
seed-order-1099,2026-08-28T01:26:26Z,24.99,seed-customer-0468,false,google_brand_search
seed-order-0004,2026-08-30T19:51:24Z,26.61,seed-customer-0534,true,klaviyo_welcome_flow
seed-order-0769,2026-08-01T03:31:26Z,27.15,seed-customer-0053,false,meta_prospecting
seed-order-0029,2026-08-05T18:32:47Z,21.19,seed-customer-0618,true,google_brand_search
seed-order-0442,2026-08-10T10:35:38Z,40.88,seed-customer-0085,false,google_brand_search
seed-order-0985,2026-08-28T11:27:19Z,20.17,seed-customer-0799,false,meta_prospecting
seed-order-0806,2026-08-28T16:58:24Z,36.64,seed-customer-0951,false,klaviyo_welcome_flow
seed-order-0023,2026-08-02T00:39:28Z,30.84,seed-customer-0253,true,klaviyo_welcome_flow
seed-order-0894,2026-08-20T20:35:14Z,27.49,seed-customer-1003,false,meta_prospecting
seed-order-0787,2026-08-02T04:06:39Z,25.39,seed-customer-0107,false,meta_prospecting
seed-order-0775,2026-08-11T02:24:55Z,33.02,seed-customer-0662,false,
seed-order-0996,2026-08-10T06:12:06Z,30.65,seed-customer-0910,false,google_brand_search
seed-order-0673,2026-08-08T13:52:05Z,31.13,seed-customer-0041,false,
seed-order-1296,2026-08-16T04:42:57Z,29.62,seed-customer-0182,false,google_brand_search
seed-order-0994,2026-08-01T21:56:17Z,33.71,seed-customer-0261,false,meta_retargeting
seed-order-0074,2026-08-27T00:37:43Z,35.79,seed-customer-0884,true,klaviyo_welcome_flow
seed-order-0793,2026-08-08T23:36:19Z,32.18,seed-customer-0096,false,google_brand_search
seed-order-0113,2026-08-05T21:05:41Z,37.92,seed-customer-0505,true,
seed-order-0190,2026-08-07T22:05:54Z,19.67,seed-customer-0757,true,google_brand_search
seed-order-1190,2026-08-27T05:30:36Z,32.08,seed-customer-0042,false,google_brand_search
seed-order-0384,2026-08-23T01:16:09Z,37.08,seed-customer-0728,false,
seed-order-0745,2026-08-05T14:27:30Z,19.17,seed-customer-0360,false,google_brand_search
seed-order-0875,2026-08-05T04:16:42Z,27.55,seed-customer-0863,false,google_brand_search
seed-order-0924,2026-08-23T13:07:57Z,26.01,seed-customer-0796,false,
seed-order-0830,2026-08-15T16:17:57Z,27.43,seed-customer-0818,false,
seed-order-0733,2026-08-28T03:33:10Z,33.44,seed-customer-0477,false,meta_prospecting
seed-order-1096,2026-08-15T00:28:39Z,40.89,seed-customer-0314,false,meta_retargeting
seed-order-0632,2026-08-18T19:06:25Z,29.03,seed-customer-0690,false,meta_retargeting
seed-order-0331,2026-08-02T18:46:18Z,32.01,seed-customer-0579,false,google_brand_search
seed-order-1100,2026-08-25T18:22:28Z,23.46,seed-customer-0021,false,meta_prospecting
seed-order-0611,2026-08-07T06:31:16Z,27.7,seed-customer-1010,false,klaviyo_welcome_flow
seed-order-0441,2026-08-17T18:49:53Z,25.69,seed-customer-0420,false,google_brand_search
seed-order-0978,2026-08-17T17:42:56Z,30.47,seed-customer-0941,false,google_brand_search
seed-order-0565,2026-08-07T20:09:01Z,25.62,seed-customer-0384,false,
seed-order-0557,2026-08-09T23:43:40Z,27.77,seed-customer-0705,false,meta_prospecting
seed-order-0834,2026-08-20T11:09:18Z,42.47,seed-customer-0825,false,
seed-order-0176,2026-08-09T09:56:25Z,35.36,seed-customer-0999,true,klaviyo_welcome_flow
seed-order-1150,2026-08-18T13:46:12Z,31.86,seed-customer-0025,false,meta_prospecting
seed-order-1267,2026-08-24T20:56:42Z,18.39,seed-customer-0504,false,meta_prospecting
seed-order-0474,2026-08-12T20:44:00Z,14.56,seed-customer-0460,false,klaviyo_welcome_flow
seed-order-0323,2026-08-11T05:01:12Z,31.52,seed-customer-0719,false,klaviyo_welcome_flow
seed-order-0785,2026-08-22T06:35:15Z,36.55,seed-customer-0261,false,
seed-order-1176,2026-08-22T01:11:12Z,32.85,seed-customer-0872,false,google_brand_search
seed-order-0098,2026-08-05T20:15:12Z,42.85,seed-customer-0869,true,klaviyo_welcome_flow
seed-order-0160,2026-08-11T03:55:12Z,28.25,seed-customer-0591,true,meta_prospecting
seed-order-0455,2026-08-24T18:15:46Z,22.09,seed-customer-0239,false,
seed-order-0945,2026-08-22T13:25:15Z,25.47,seed-customer-0752,false,meta_prospecting
seed-order-0630,2026-08-09T09:55:47Z,37.61,seed-customer-0827,false,meta_retargeting
seed-order-0809,2026-08-01T16:16:09Z,34.02,seed-customer-0648,false,google_brand_search
seed-order-0165,2026-08-04T21:26:46Z,27.39,seed-customer-0589,true,google_brand_search
seed-order-0129,2026-08-19T02:31:07Z,33.37,seed-customer-0702,true,google_brand_search
seed-order-0318,2026-08-27T06:04:24Z,35.12,seed-customer-0575,false,meta_prospecting
seed-order-0226,2026-08-22T02:19:34Z,43.37,seed-customer-0017,true,google_brand_search
seed-order-0354,2026-08-20T03:24:41Z,22.76,seed-customer-0282,false,klaviyo_welcome_flow
seed-order-0104,2026-08-05T01:06:06Z,32.43,seed-customer-0102,true,meta_prospecting
seed-order-0153,2026-08-09T00:04:20Z,37.53,seed-customer-0437,true,meta_retargeting
seed-order-0482,2026-08-22T18:03:18Z,33.2,seed-customer-0924,false,meta_prospecting
seed-order-0781,2026-08-07T01:15:24Z,43.48,seed-customer-0238,false,meta_prospecting
seed-order-0198,2026-08-06T12:27:01Z,21.38,seed-customer-0785,true,meta_retargeting
seed-order-0173,2026-08-08T22:25:51Z,31.21,seed-customer-0250,true,meta_prospecting
seed-order-0419,2026-08-14T17:43:47Z,35.07,seed-customer-0028,false,meta_prospecting
seed-order-0829,2026-08-30T23:18:41Z,36.89,seed-customer-0241,false,klaviyo_welcome_flow
seed-order-0943,2026-08-26T11:15:02Z,32.11,seed-customer-0500,false,meta_prospecting
seed-order-1272,2026-08-01T05:44:16Z,16.83,seed-customer-0081,false,klaviyo_welcome_flow
seed-order-0431,2026-08-28T04:09:22Z,26.4,seed-customer-0680,false,klaviyo_welcome_flow
seed-order-0877,2026-08-05T10:05:56Z,23.72,seed-customer-0546,false,meta_prospecting
seed-order-0439,2026-08-08T07:17:15Z,46.88,seed-customer-0445,false,klaviyo_welcome_flow
seed-order-0359,2026-08-28T01:58:43Z,35.13,seed-customer-0789,false,google_brand_search
seed-order-0997,2026-08-08T09:01:35Z,26.63,seed-customer-0817,false,meta_prospecting
seed-order-1170,2026-08-30T13:07:45Z,19.74,seed-customer-0071,false,
seed-order-1032,2026-08-19T18:09:04Z,27.77,seed-customer-0836,false,meta_prospecting
seed-order-0566,2026-08-24T05:52:00Z,29.06,seed-customer-0065,false,meta_prospecting
seed-order-0719,2026-08-01T16:00:20Z,21.82,seed-customer-0033,false,meta_prospecting
seed-order-0819,2026-08-28T14:47:36Z,37.21,seed-customer-0549,false,google_brand_search
seed-order-1264,2026-08-12T13:17:43Z,36.09,seed-customer-0149,false,
seed-order-1094,2026-08-08T03:54:55Z,19.85,seed-customer-0110,false,google_brand_search
seed-order-1215,2026-08-23T09:56:49Z,41.08,seed-customer-0640,false,klaviyo_welcome_flow
seed-order-0962,2026-08-07T00:38:01Z,34.3,seed-customer-0140,false,meta_retargeting
seed-order-0872,2026-08-07T22:19:52Z,31.74,seed-customer-0724,false,meta_prospecting
seed-order-0844,2026-08-21T18:06:00Z,35.04,seed-customer-0199,false,meta_prospecting
seed-order-1268,2026-08-30T13:57:59Z,30.09,seed-customer-0919,false,google_brand_search
seed-order-0870,2026-08-09T02:20:35Z,28.67,seed-customer-0357,false,meta_retargeting
seed-order-0249,2026-08-13T11:36:17Z,40.54,seed-customer-0779,true,meta_retargeting
seed-order-0111,2026-08-06T12:30:14Z,30.16,seed-customer-0617,true,meta_retargeting
seed-order-0575,2026-08-10T09:12:43Z,36.56,seed-customer-0101,false,meta_retargeting
seed-order-0814,2026-08-14T00:28:24Z,20.44,seed-customer-0612,false,meta_prospecting
seed-order-0718,2026-08-13T06:17:25Z,40.73,seed-customer-0927,false,meta_prospecting
seed-order-0837,2026-08-06T05:47:41Z,29.58,seed-customer-0849,false,meta_prospecting
seed-order-0443,2026-08-29T15:35:26Z,33.85,seed-customer-0505,false,meta_prospecting
seed-order-0885,2026-08-26T02:26:32Z,23.98,seed-customer-0641,false,meta_prospecting
seed-order-0690,2026-08-24T06:13:42Z,18.4,seed-customer-0916,false,meta_retargeting
seed-order-0863,2026-08-16T22:44:45Z,32.84,seed-customer-0670,false,
seed-order-1093,2026-08-14T08:16:37Z,32.89,seed-customer-0801,false,meta_prospecting
seed-order-1291,2026-08-10T13:01:05Z,32.23,seed-customer-1001,false,meta_prospecting
seed-order-0158,2026-08-20T22:20:54Z,40.74,seed-customer-0174,true,meta_prospecting
seed-order-0589,2026-08-27T16:34:02Z,39.81,seed-customer-0388,false,google_brand_search
seed-order-1104,2026-08-20T14:13:18Z,22.43,seed-customer-0752,false,meta_prospecting
seed-order-0954,2026-08-22T00:57:08Z,32.56,seed-customer-0222,false,google_brand_search
seed-order-0789,2026-08-01T20:54:44Z,41.32,seed-customer-0516,false,meta_prospecting
seed-order-1144,2026-08-10T12:04:50Z,29.56,seed-customer-0493,false,google_brand_search
seed-order-0065,2026-08-28T03:43:53Z,29.58,seed-customer-0799,true,google_brand_search
seed-order-0279,2026-08-07T21:23:36Z,29.91,seed-customer-0684,true,
seed-order-1235,2026-08-14T03:22:04Z,28.63,seed-customer-0892,false,klaviyo_welcome_flow
seed-order-0592,2026-08-05T23:20:40Z,23.92,seed-customer-0616,false,klaviyo_welcome_flow
seed-order-0080,2026-08-01T00:57:24Z,36.47,seed-customer-0246,true,meta_prospecting
seed-order-0360,2026-08-14T07:04:13Z,35.43,seed-customer-0408,false,meta_prospecting
seed-order-0053,2026-08-01T03:56:44Z,29.37,seed-customer-0913,true,meta_prospecting
seed-order-0447,2026-08-04T16:18:40Z,35.49,seed-customer-0568,false,klaviyo_welcome_flow
seed-order-1147,2026-08-23T04:58:16Z,38.95,seed-customer-0615,false,meta_retargeting
seed-order-0826,2026-08-03T19:33:31Z,21.84,seed-customer-0131,false,meta_prospecting
seed-order-0379,2026-08-21T13:47:10Z,29.81,seed-customer-0980,false,google_brand_search
seed-order-0077,2026-08-22T06:43:26Z,25.13,seed-customer-0364,true,
seed-order-1200,2026-08-23T09:01:00Z,24.14,seed-customer-0907,false,meta_prospecting
seed-order-0225,2026-08-18T23:29:46Z,28.05,seed-customer-0941,true,meta_retargeting
seed-order-1050,2026-08-30T16:39:05Z,44.19,seed-customer-1014,false,meta_prospecting
seed-order-0974,2026-08-17T17:11:01Z,28.65,seed-customer-0270,false,meta_prospecting
seed-order-1131,2026-08-04T09:04:29Z,30.59,seed-customer-0999,false,klaviyo_welcome_flow
seed-order-0270,2026-08-23T16:14:39Z,23.47,seed-customer-0643,true,meta_prospecting
seed-order-1128,2026-08-29T22:01:39Z,40.97,seed-customer-0782,false,klaviyo_welcome_flow
seed-order-0952,2026-08-25T06:58:24Z,20.08,seed-customer-0559,false,klaviyo_welcome_flow
seed-order-1226,2026-08-10T11:18:35Z,33.59,seed-customer-0387,false,google_brand_search
seed-order-0946,2026-08-20T09:51:48Z,18.02,seed-customer-0578,false,klaviyo_welcome_flow
seed-order-0720,2026-08-12T17:22:43Z,37.4,seed-customer-0237,false,
seed-order-1156,2026-08-19T01:23:35Z,38.48,seed-customer-0843,false,meta_prospecting
seed-order-0782,2026-08-03T01:28:07Z,29.49,seed-customer-0385,false,google_brand_search
seed-order-0294,2026-08-04T20:19:45Z,39.58,seed-customer-0972,false,meta_retargeting
seed-order-0191,2026-08-09T08:46:10Z,25.12,seed-customer-0020,true,
seed-order-0876,2026-08-21T07:15:28Z,30.03,seed-customer-0220,false,klaviyo_welcome_flow
seed-order-0940,2026-08-06T04:28:25Z,28.49,seed-customer-0622,false,google_brand_search
seed-order-1127,2026-08-30T14:45:51Z,18.13,seed-customer-0757,false,google_brand_search
seed-order-0248,2026-08-22T19:37:28Z,24.88,seed-customer-0016,true,google_brand_search
seed-order-1273,2026-08-03T22:30:22Z,39.41,seed-customer-0353,false,
seed-order-0246,2026-08-08T12:39:44Z,24.87,seed-customer-0713,true,meta_retargeting
seed-order-1048,2026-08-20T21:11:30Z,29.92,seed-customer-0659,false,google_brand_search
seed-order-0380,2026-08-11T08:25:12Z,28.16,seed-customer-0128,false,meta_retargeting
seed-order-0687,2026-08-11T13:02:03Z,29.06,seed-customer-0760,false,meta_prospecting
seed-order-0037,2026-08-03T06:08:06Z,19.78,seed-customer-0955,true,meta_retargeting
seed-order-1238,2026-08-02T18:34:24Z,37.39,seed-customer-0162,false,
seed-order-1249,2026-08-07T05:18:03Z,15.83,seed-customer-0590,false,meta_retargeting
seed-order-1295,2026-08-28T20:09:03Z,13.88,seed-customer-0967,false,meta_prospecting
seed-order-1060,2026-08-07T10:41:29Z,35.27,seed-customer-0042,false,meta_retargeting
seed-order-0339,2026-08-04T18:01:06Z,25.01,seed-customer-0277,false,google_brand_search
seed-order-0289,2026-08-21T17:47:19Z,38.36,seed-customer-0003,false,meta_prospecting
seed-order-0503,2026-08-25T01:33:17Z,26.63,seed-customer-0925,false,meta_prospecting
seed-order-1159,2026-08-28T08:15:32Z,33.34,seed-customer-0563,false,meta_prospecting
seed-order-0526,2026-08-23T01:28:07Z,28.61,seed-customer-0537,false,meta_prospecting
seed-order-0534,2026-08-16T07:28:00Z,35.65,seed-customer-0477,false,meta_prospecting
seed-order-0737,2026-08-02T13:41:02Z,28.51,seed-customer-0975,false,
seed-order-1097,2026-08-01T14:34:01Z,31.14,seed-customer-0022,false,google_brand_search
seed-order-1213,2026-08-03T06:08:30Z,36.09,seed-customer-0152,false,google_brand_search
seed-order-0791,2026-08-30T20:03:37Z,36.36,seed-customer-0995,false,google_brand_search
seed-order-0849,2026-08-04T04:36:15Z,32.27,seed-customer-0637,false,meta_prospecting
seed-order-0045,2026-08-07T16:03:28Z,35.6,seed-customer-0726,true,google_brand_search
seed-order-0921,2026-08-23T14:23:10Z,24.33,seed-customer-0127,false,meta_prospecting
seed-order-0470,2026-08-18T16:05:17Z,38.61,seed-customer-0971,false,google_brand_search
seed-order-1203,2026-08-29T23:58:59Z,27.74,seed-customer-0809,false,
seed-order-0909,2026-08-23T08:11:06Z,33.47,seed-customer-0193,false,meta_retargeting
seed-order-0204,2026-08-05T00:36:22Z,30.07,seed-customer-0684,true,
seed-order-0624,2026-08-13T19:15:15Z,41.19,seed-customer-0060,false,klaviyo_welcome_flow
seed-order-0015,2026-08-17T08:48:10Z,37.83,seed-customer-0352,true,meta_prospecting
seed-order-0902,2026-08-09T07:29:53Z,36.29,seed-customer-0512,false,
seed-order-1008,2026-08-25T14:17:14Z,30.94,seed-customer-0694,false,meta_prospecting
seed-order-0542,2026-08-26T21:35:31Z,35.37,seed-customer-0130,false,
seed-order-0429,2026-08-03T21:05:30Z,21.86,seed-customer-0446,false,meta_prospecting
seed-order-0432,2026-08-09T15:00:51Z,33.82,seed-customer-0306,false,google_brand_search
seed-order-0163,2026-08-20T15:07:41Z,17.21,seed-customer-0371,true,meta_prospecting
seed-order-0799,2026-08-24T21:46:39Z,36.87,seed-customer-0881,false,
seed-order-0346,2026-08-06T18:10:05Z,20.64,seed-customer-0529,false,meta_retargeting
seed-order-1195,2026-08-06T08:08:38Z,39.67,seed-customer-0448,false,meta_retargeting
seed-order-0533,2026-08-19T12:09:53Z,22.08,seed-customer-0899,false,meta_retargeting
seed-order-0123,2026-08-07T05:14:35Z,22.5,seed-customer-0703,true,
seed-order-0437,2026-08-16T15:06:27Z,33.3,seed-customer-0164,false,
seed-order-0965,2026-08-14T18:02:33Z,36.77,seed-customer-0041,false,klaviyo_welcome_flow
seed-order-0786,2026-08-27T03:41:39Z,32.53,seed-customer-0370,false,meta_retargeting
seed-order-0713,2026-08-28T04:43:18Z,30.79,seed-customer-0799,false,meta_prospecting
seed-order-0691,2026-08-01T08:27:27Z,20.89,seed-customer-0507,false,meta_retargeting
seed-order-0980,2026-08-22T10:12:22Z,26.68,seed-customer-0776,false,meta_prospecting
seed-order-0298,2026-08-13T20:48:19Z,44.87,seed-customer-0294,false,
seed-order-0467,2026-08-29T09:50:38Z,30.38,seed-customer-0909,false,meta_retargeting
seed-order-0970,2026-08-20T07:38:26Z,43.59,seed-customer-0458,false,klaviyo_welcome_flow
seed-order-1255,2026-08-10T23:01:16Z,29.03,seed-customer-0446,false,
seed-order-0571,2026-08-26T15:35:10Z,38.64,seed-customer-0470,false,google_brand_search
seed-order-0115,2026-08-30T18:56:28Z,47.82,seed-customer-0015,true,
seed-order-0146,2026-08-26T04:34:39Z,39.17,seed-customer-0283,true,meta_prospecting
seed-order-0411,2026-08-16T16:04:33Z,36.78,seed-customer-0459,false,
seed-order-0130,2026-08-25T08:18:32Z,24.08,seed-customer-0155,true,google_brand_search
seed-order-1199,2026-08-08T23:03:31Z,15.18,seed-customer-0482,false,meta_prospecting
seed-order-0358,2026-08-13T12:21:49Z,35.45,seed-customer-0541,false,google_brand_search
seed-order-0586,2026-08-30T07:02:05Z,24.85,seed-customer-0542,false,meta_retargeting
seed-order-0961,2026-08-29T07:57:35Z,31.32,seed-customer-0120,false,
seed-order-1294,2026-08-19T22:00:26Z,19.82,seed-customer-0655,false,klaviyo_welcome_flow
seed-order-1004,2026-08-14T09:00:36Z,34.5,seed-customer-0838,false,google_brand_search
seed-order-0862,2026-08-19T23:13:26Z,35.16,seed-customer-0115,false,meta_prospecting
seed-order-0704,2026-08-19T01:49:12Z,27.45,seed-customer-0069,false,meta_prospecting
seed-order-1109,2026-08-05T18:05:04Z,34.84,seed-customer-0199,false,
seed-order-0295,2026-08-01T16:46:23Z,36.53,seed-customer-0435,false,meta_retargeting
seed-order-0922,2026-08-13T21:50:17Z,38.86,seed-customer-0853,false,
seed-order-0391,2026-08-16T18:32:28Z,34.51,seed-customer-0445,false,google_brand_search
seed-order-0802,2026-08-17T10:56:30Z,26.35,seed-customer-1005,false,meta_retargeting
seed-order-0040,2026-08-06T01:52:04Z,25.9,seed-customer-0833,true,meta_retargeting
seed-order-0499,2026-08-20T15:50:28Z,30.92,seed-customer-0627,false,meta_prospecting
seed-order-0087,2026-08-30T14:29:19Z,33.3,seed-customer-0767,true,meta_retargeting
seed-order-0823,2026-08-19T01:42:11Z,33.99,seed-customer-0549,false,klaviyo_welcome_flow
seed-order-0601,2026-08-06T20:58:30Z,43.85,seed-customer-0516,false,klaviyo_welcome_flow
seed-order-0263,2026-08-04T21:37:53Z,27.06,seed-customer-0023,true,
seed-order-0362,2026-08-11T13:16:34Z,42.51,seed-customer-0581,false,meta_retargeting
seed-order-0648,2026-08-27T00:47:58Z,31.33,seed-customer-1003,false,google_brand_search
seed-order-1015,2026-08-30T09:12:28Z,36.69,seed-customer-0014,false,google_brand_search
seed-order-1193,2026-08-16T01:00:25Z,19.79,seed-customer-0639,false,meta_prospecting
seed-order-0178,2026-08-11T21:40:45Z,26.19,seed-customer-0580,true,meta_prospecting
seed-order-1196,2026-08-29T07:37:26Z,20.65,seed-customer-0175,false,google_brand_search
seed-order-1157,2026-08-15T17:25:53Z,40.94,seed-customer-0264,false,google_brand_search
seed-order-0760,2026-08-10T12:12:32Z,34.54,seed-customer-0700,false,meta_retargeting
seed-order-1259,2026-08-19T05:00:34Z,24.1,seed-customer-0526,false,meta_prospecting
seed-order-0410,2026-08-25T10:17:33Z,25.96,seed-customer-0957,false,google_brand_search
seed-order-0546,2026-08-07T01:42:21Z,26.31,seed-customer-0445,false,
seed-order-0796,2026-08-30T11:36:36Z,26.27,seed-customer-0247,false,
seed-order-0002,2026-08-17T08:11:14Z,22.24,seed-customer-0684,true,klaviyo_welcome_flow
seed-order-0418,2026-08-20T11:45:49Z,35.96,seed-customer-0995,false,meta_prospecting
seed-order-0412,2026-08-02T21:42:22Z,31.63,seed-customer-0921,false,google_brand_search
seed-order-0714,2026-08-15T13:57:19Z,27.91,seed-customer-0316,false,meta_retargeting
seed-order-0908,2026-08-06T04:33:18Z,39.88,seed-customer-0735,false,klaviyo_welcome_flow
